specimen_collection_date,tests,pos,pct,neg,indeterminate,cumulative_tests,cumulative_positive_tests,cumulative_negative_tests,cumulative_indeterminate_tests,data_as_of,data_loaded_at
2021/11/27,2451,52,0.021,2398,1,2923992,69361,2850984,3647,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/11/28,2354,38,0.016,2316,0,2926346,69399,2853300,3647,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/11/29,7489,104,0.014,7376,9,2933835,69503,2860676,3656,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/11/30,7372,138,0.019,7228,6,2941207,69641,2867904,3662,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/01,8514,134,0.016,8379,1,2949721,69775,2876283,3663,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/02,7105,108,0.015,6992,5,2956826,69883,2883275,3668,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/03,6260,109,0.017,6149,2,2963086,69992,2889424,3670,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/04,2926,68,0.023,2851,7,2966012,70060,2892275,3677,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/05,2395,60,0.025,2334,1,2968407,70120,2894609,3678,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/06,7518,112,0.015,7403,3,2975925,70232,2902012,3681,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/07,7055,131,0.019,6918,6,2982980,70363,2908930,3687,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/08,8469,138,0.016,8320,11,2991449,70501,2917250,3698,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/09,6619,142,0.021,6470,7,2998068,70643,2923720,3705,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/10,6146,122,0.020,6023,1,3004214,70765,2929743,3706,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/11,3129,86,0.028,3035,8,3007343,70851,2932778,3714,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/12,2594,75,0.029,2518,1,3009937,70926,2935296,3715,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/13,6499,153,0.024,6341,5,3016436,71079,2941637,3720,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/14,7850,290,0.037,7554,6,3024286,71369,2949191,3726,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/15,9462,368,0.039,9089,5,3033748,71737,2958280,3731,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/16,8559,384,0.045,8168,7,3042307,72121,2966448,3738,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/17,9031,405,0.045,8613,13,3051338,72526,2975061,3751,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/18,4848,310,0.064,4530,8,3056186,72836,2979591,3759,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/19,3954,277,0.070,3674,3,3060140,73113,2983265,3762,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/20,10075,734,0.073,9313,28,3070215,73847,2992578,3790,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/21,11679,1074,0.092,10573,32,3081894,74921,3003151,3822,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/22,13061,1294,0.099,11746,21,3094955,76215,3014897,3843,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/23,11894,1381,0.116,10491,22,3106849,77596,3025388,3865,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/24,6051,720,0.119,5321,10,3112900,78316,3030709,3875,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/25,1153,142,0.123,1010,1,3114053,78458,3031719,3876,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/26,5846,1026,0.176,4800,20,3119899,79484,3036519,3896,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/27,11508,2049,0.179,9416,43,3131407,81533,3045935,3939,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/28,13565,2339,0.173,11166,60,3144972,83872,3057101,3999,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/29,13230,2230,0.169,10933,67,3158202,86102,3068034,4066,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/30,14440,2491,0.173,11900,49,3172642,88593,3079934,4115,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2021/12/31,8659,1329,0.154,7310,20,3181301,89922,3087244,4135,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/01,1928,366,0.190,1557,5,3183229,90288,3088801,4140,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/02,7696,1311,0.171,6350,35,3190925,91599,3095151,4175,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/03,20160,3510,0.175,16555,95,3211085,95109,3111706,4270,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/04,18980,3799,0.201,15080,101,3230065,98908,3126786,4371,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/05,20553,3866,0.189,16562,125,3250618,102774,3143348,4496,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/06,19089,3639,0.191,15369,81,3269707,106413,3158717,4577,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/07,18958,3270,0.173,15611,77,3288665,109683,3174328,4654,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/08,8644,1747,0.204,6812,85,3297309,111430,3181140,4739,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/09,7077,1506,0.214,5518,53,3304386,112936,3186658,4792,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/10,16404,2276,0.139,14064,64,3320790,115212,3200722,4856,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/11,14900,2358,0.159,12457,85,3335690,117570,3213179,4941,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/12,18096,3410,0.190,14504,182,3353786,120980,3227683,5123,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/13,15719,2906,0.186,12708,105,3369505,123886,3240391,5228,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/14,15186,2594,0.172,12478,114,3384691,126480,3252869,5342,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/15,7426,1530,0.209,5779,117,3392117,128010,3258648,5459,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/16,6067,1196,0.199,4819,52,3398184,129206,3263467,5511,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/17,11395,2160,0.192,9092,143,3409579,131366,3272559,5654,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/18,16488,2435,0.149,13954,99,3426067,133801,3286513,5753,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/19,15235,2221,0.147,12935,79,3441302,136022,3299448,5832,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/20,14214,2158,0.153,11906,150,3455516,138180,3311354,5982,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/21,12917,1815,0.142,11002,100,3468433,139995,3322356,6082,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/22,6009,1029,0.173,4936,44,3474442,141024,3327292,6126,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/23,5269,799,0.152,4449,21,3479711,141823,3331741,6147,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/24,14245,1723,0.122,12410,112,3493956,143546,3344151,6259,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/25,12789,1425,0.112,11310,54,3506745,144971,3355461,6313,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/26,12623,1311,0.105,11210,102,3519368,146282,3366671,6415,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/27,11178,1152,0.104,9972,54,3530546,147434,3376643,6469,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/28,10698,1002,0.094,9631,65,3541244,148436,3386274,6534,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/29,4162,564,0.136,3573,25,3545406,149000,3389847,6559,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/30,3630,375,0.104,3234,21,3549036,149375,3393081,6580,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/01/31,10086,912,0.091,9092,82,3559122,150287,3402173,6662,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/01,8501,677,0.080,7796,28,3567623,150964,3409969,6690,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/02,10563,733,0.070,9793,37,3578186,151697,3419762,6727,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/03,9410,627,0.067,8751,32,3587596,152324,3428513,6759,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/04,8470,561,0.066,7876,33,3596066,152885,3436389,6792,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/05,3173,336,0.106,2833,4,3599239,153221,3439222,6796,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/06,2817,243,0.086,2569,5,3602056,153464,3441791,6801,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/07,9246,614,0.067,8598,34,3611302,154078,3450389,6835,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/08,7927,506,0.064,7406,15,3619229,154584,3457795,6850,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/09,8279,493,0.060,7757,29,3627508,155077,3465552,6879,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/10,7891,410,0.052,7452,29,3635399,155487,3473004,6908,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/11,7270,354,0.049,6892,24,3642669,155841,3479896,6932,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/12,2566,182,0.071,2375,9,3645235,156023,3482271,6941,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/13,2435,159,0.065,2270,6,3647670,156182,3484541,6947,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/14,8040,391,0.049,7618,31,3655710,156573,3492159,6978,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/15,7418,278,0.038,7125,15,3663128,156851,3499284,6993,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/16,7923,272,0.034,7634,17,3671051,157123,3506918,7010,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/17,7876,271,0.034,7588,17,3678927,157394,3514506,7027,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/18,6429,241,0.038,6172,16,3685356,157635,3520678,7043,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/19,2308,127,0.055,2175,6,3687664,157762,3522853,7049,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/20,1650,100,0.061,1546,4,3689314,157862,3524399,7053,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/21,4191,195,0.047,3986,10,3693505,158057,3528385,7063,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/22,7318,257,0.035,7051,10,3700823,158314,3535436,7073,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/23,6733,174,0.026,6540,19,3707556,158488,3541976,7092,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/24,6310,184,0.029,6113,13,3713866,158672,3548089,7105,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/25,5840,171,0.029,5665,4,3719706,158843,3553754,7109,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/26,2015,107,0.053,1903,5,3721721,158950,3555657,7114,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/27,2094,82,0.039,2006,6,3723815,159032,3557663,7120,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/02/28,7116,176,0.025,6932,8,3730931,159208,3564595,7128,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/01,6500,174,0.027,6320,6,3737431,159382,3570915,7134,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/02,6957,154,0.022,6796,7,3744388,159536,3577711,7141,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/03,6461,145,0.022,6309,7,3750849,159681,3584020,7148,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/04,5205,118,0.023,5083,4,3756054,159799,3589103,7152,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/05,1792,76,0.042,1713,3,3757846,159875,3590816,7155,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/06,1964,76,0.039,1887,1,3759810,159951,3592703,7156,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/07,6379,159,0.025,6212,8,3766189,160110,3598915,7164,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/08,5942,140,0.024,5795,7,3772131,160250,3604710,7171,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/09,6406,125,0.020,6275,6,3778537,160375,3610985,7177,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/10,5631,126,0.022,5497,8,3784168,160501,3616482,7185,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/11,5030,113,0.022,4912,5,3789198,160614,3621394,7190,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/12,1887,80,0.042,1804,3,3791085,160694,3623198,7193,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/13,1760,62,0.035,1696,2,3792845,160756,3624894,7195,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/14,5653,138,0.024,5513,2,3798498,160894,3630407,7197,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/15,5980,144,0.024,5832,4,3804478,161038,3636239,7201,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/16,6234,163,0.026,6063,8,3810712,161201,3642302,7209,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/17,5330,120,0.023,5205,5,3816042,161321,3647507,7214,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/18,4741,109,0.023,4624,8,3820783,161430,3652131,7222,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/19,1732,83,0.048,1647,2,3822515,161513,3653778,7224,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/20,1782,58,0.033,1724,0,3824297,161571,3655502,7224,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/21,5608,155,0.028,5449,4,3829905,161726,3660951,7228,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/22,5645,199,0.035,5435,11,3835550,161925,3666386,7239,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/23,6205,167,0.027,6033,5,3841755,162092,3672419,7244,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/24,5214,151,0.029,5058,5,3846969,162243,3677477,7249,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/25,4951,134,0.027,4812,5,3851920,162377,3682289,7254,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/26,1738,82,0.047,1656,0,3853658,162459,3683945,7254,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/27,1960,86,0.044,1869,5,3855618,162545,3685814,7259,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/28,5420,203,0.037,5212,5,3861038,162748,3691026,7264,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/29,4666,179,0.038,4484,3,3865704,162927,3695510,7267,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/30,5132,199,0.039,4919,14,3870836,163126,3700429,7281,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/03/31,4249,158,0.037,4082,9,3875085,163284,3704511,7290,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/01,3702,183,0.049,3516,3,3878787,163467,3708027,7293,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/02,1760,95,0.054,1663,2,3880547,163562,3709690,7295,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/03,1728,78,0.045,1649,1,3882275,163640,3711339,7296,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/04,5606,267,0.048,5332,7,3887881,163907,3716671,7303,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/05,4728,209,0.044,4513,6,3892609,164116,3721184,7309,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/06,5492,239,0.044,5247,6,3898101,164355,3726431,7315,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/07,4705,188,0.040,4513,4,3902806,164543,3730944,7319,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/08,4592,211,0.046,4377,4,3907398,164754,3735321,7323,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/09,1678,97,0.058,1580,1,3909076,164851,3736901,7324,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/10,1560,105,0.067,1454,1,3910636,164956,3738355,7325,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/11,5348,263,0.049,5071,14,3915984,165219,3743426,7339,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/12,5028,263,0.052,4758,7,3921012,165482,3748184,7346,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/13,5362,264,0.049,5087,11,3926374,165746,3753271,7357,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/14,5075,250,0.049,4815,10,3931449,165996,3758086,7367,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/15,4653,244,0.053,4403,6,3936102,166240,3762489,7373,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/16,1856,165,0.089,1687,4,3937958,166405,3764176,7377,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/17,1398,111,0.080,1285,2,3939356,166516,3765461,7379,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/18,5502,354,0.064,5141,7,3944858,166870,3770602,7386,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/19,5460,376,0.069,5075,9,3950318,167246,3775677,7395,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/20,5573,376,0.068,5192,5,3955891,167622,3780869,7400,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/21,4995,381,0.076,4604,10,3960886,168003,3785473,7410,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/22,4716,292,0.062,4417,7,3965602,168295,3789890,7417,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/23,1890,186,0.099,1699,5,3967492,168481,3791589,7422,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/24,1831,149,0.082,1678,4,3969323,168630,3793267,7426,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/25,6220,524,0.084,5686,10,3975543,169154,3798953,7436,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/26,5794,408,0.071,5374,12,3981337,169562,3804327,7448,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/27,6558,516,0.079,6030,12,3987895,170078,3810357,7460,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/28,5650,451,0.080,5191,8,3993545,170529,3815548,7468,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/29,5169,374,0.072,4785,10,3998714,170903,3820333,7478,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/04/30,2135,256,0.120,1875,4,4000849,171159,3822208,7482,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/01,2061,209,0.102,1850,2,4002910,171368,3824058,7484,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/02,6454,565,0.088,5863,26,4009364,171933,3829921,7510,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/03,6170,562,0.091,5597,11,4015534,172495,3835518,7521,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/04,6804,623,0.092,6166,15,4022338,173118,3841684,7536,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/05,5926,542,0.092,5372,12,4028264,173660,3847056,7548,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/06,5790,509,0.088,5254,27,4034054,174169,3852310,7575,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/07,2170,310,0.144,1849,11,4036224,174479,3854159,7586,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/08,2171,272,0.125,1897,2,4038395,174751,3856056,7588,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/09,6892,771,0.112,6088,33,4045287,175522,3862144,7621,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/10,6659,698,0.105,5942,19,4051946,176220,3868086,7640,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/11,7392,711,0.097,6650,31,4059338,176931,3874736,7671,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/12,6426,672,0.105,5724,30,4065764,177603,3880460,7701,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/13,4586,469,0.102,4108,9,4070350,178072,3884568,7710,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/14,2558,381,0.150,2161,16,4072908,178453,3886729,7726,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/15,2157,276,0.128,1876,5,4075065,178729,3888605,7731,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/16,7316,864,0.118,6430,22,4082381,179593,3895035,7753,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/17,6862,839,0.123,5980,43,4089243,180432,3901015,7796,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/18,7580,744,0.099,6789,47,4096823,181176,3907804,7843,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/19,6609,734,0.112,5829,46,4103432,181910,3913633,7889,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/20,6148,669,0.110,5429,50,4109580,182579,3919062,7939,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/21,2519,378,0.151,2128,13,4112099,182957,3921190,7952,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/22,2362,307,0.130,2048,7,4114461,183264,3923238,7959,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/23,7335,843,0.115,6467,25,4121796,184107,3929705,7984,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/24,6518,715,0.111,5754,49,4128314,184822,3935459,8033,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/25,6689,730,0.110,5917,42,4135003,185552,3941376,8075,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/26,6045,656,0.109,5338,51,4141048,186208,3946714,8126,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/27,5411,636,0.118,4748,27,4146459,186844,3951462,8153,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/28,2281,393,0.173,1885,3,4148740,187237,3953347,8156,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/29,1861,309,0.166,1547,5,4150601,187546,3954894,8161,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/30,2935,511,0.174,2419,5,4153536,188057,3957313,8166,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/05/31,7472,895,0.120,6559,18,4161008,188952,3963872,8184,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/01,6926,765,0.111,6139,22,4167934,189717,3970011,8206,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/02,5628,719,0.128,4888,21,4173562,190436,3974899,8227,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/03,5133,584,0.114,4527,22,4178695,191020,3979426,8249,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/04,2539,375,0.148,2157,7,4181234,191395,3981583,8256,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/05,2002,298,0.149,1699,5,4183236,191693,3983282,8261,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/06,5921,700,0.120,5143,78,4189157,192393,3988425,8339,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/07,5293,689,0.131,4589,15,4194450,193082,3993014,8354,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/08,5478,661,0.121,4798,19,4199928,193743,3997812,8373,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/09,4673,620,0.133,4038,15,4204601,194363,4001850,8388,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/10,4585,533,0.117,4033,19,4209186,194896,4005883,8407,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/11,2135,336,0.158,1790,9,4211321,195232,4007673,8416,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/12,1660,276,0.167,1377,7,4212981,195508,4009050,8423,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/13,5320,648,0.122,4652,20,4218301,196156,4013702,8443,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/14,5075,658,0.130,4394,23,4223376,196814,4018096,8466,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/15,5009,621,0.124,4373,15,4228385,197435,4022469,8481,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/16,4640,549,0.119,4057,34,4233025,197984,4026526,8515,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/17,4153,595,0.144,3550,8,4237178,198579,4030076,8523,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/18,2166,360,0.167,1794,12,4239344,198939,4031870,8535,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/19,1632,287,0.177,1335,10,4240976,199226,4033205,8545,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/20,3724,657,0.177,3054,13,4244700,199883,4036259,8558,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
2022/06/21,5474,770,0.141,4690,14,4250174,200653,4040949,8572,10/10/2023 04:30:38 AM,10/10/2023 09:00:08 AM
